index,Track,Artist,Danceability,Energy,Key,Loudness,Mode,Valence,Tempo,Time Signature,Target
1149,Amor Eterno,Allison,0.495,0.626,11,-7.164,1,0.53,170.004,4,0
2925,Amplifier,Imran Khan,0.727,0.714,2,-4.494,1,0.618,164.003,4,0
2266,Amériques,Edgard Varèse,0.209,0.27,1,-20.314,1,0.0619,142.292,4,0
2877,An Eluardian Instance,of Montreal,0.723,0.84,0,-6.022,1,0.912,134.972,4,0
5689,An Honest Mistake,The Bravery,0.465,0.883,2,-4.259,0,0.644,140.047,4,1
5704,Ancha Es Castilla (Metal Version),Mägo de Oz,0.299,0.803,8,-6.215,1,0.419,144.421,4,0
2023,Ancient Covenant,The Faceless,0.328,0.972,1,-4.483,1,0.225,125.158,4,0
391,Ancient War,Crypt Of Kerberos,0.171,0.948,3,-8.171,0,0.0393,81.483,4,0
173,And Here We Test Our Powers Of Observation,The Bad Plus,0.367,0.833,8,-8.8,1,0.491,93.08,4,0
5868,And I,Ciara,0.691,0.389,6,-10.125,1,0.437,122.219,4,1
4233,And I Am Telling You I'm Not Going,Jennifer Hudson,0.464,0.735,5,-5.202,0,0.336,123.068,4,1
2850,And I Am Telling You I'm Not Going,Glee Cast,0.378,0.609,10,-6.07,1,0.191,123.7,4,1
1319,And Then What,Young Jeezy Featuring Mannie Fresh,0.753,0.728,0,-5.439,1,0.751,170.021,4,1
3525,And There in Eternity We Shall Merge,Tears of Mankind,0.362,0.505,9,-8.569,1,0.112,115.336,4,0
2943,Anemone,The Brian Jonestown Massacre,0.527,0.636,5,-12.888,0,0.607,83.101,4,0
2313,Anenome,The Brian Jonestown Massacre,0.486,0.758,10,-9.914,0,0.56,83.076,4,0
2554,Angel,Lionel Richie,0.725,0.822,9,-10.059,1,0.581,127.969,4,1
352,Angel,Shaggy Featuring Rayvon,0.74,0.766,6,-2.939,1,0.807,170.531,4,1
5618,Angel,Amanda Perez,0.631,0.496,9,-8.279,0,0.365,143.735,4,1
3283,Angel,Natasha Bedingfield,0.566,0.749,2,-4.435,1,0.503,134.909,4,1
2875,Angel Of Music,Andrew Lloyd Webber,0.296,0.0401,10,-24.383,1,0.288,101.583,5,0
273,Angelfangs,Cobalt,0.163,0.994,11,-5.651,1,0.0466,95.434,4,0
3965,Angelina,Harry Belafonte,0.492,0.74,3,-7.613,1,0.962,97.206,4,0
1264,Angels,Robbie Williams,0.437,0.586,4,-6.708,1,0.252,150.14,4,1
1055,Angels,XE-NONE,0.387,0.967,0,-0.559,1,0.227,82.528,4,0
483,Angels In Waiting,Tammy Cochran,0.691,0.366,6,-7.565,1,0.278,88.782,4,1
2484,Angels On The Moon,Thriving Ivory,0.441,0.8,10,-3.268,1,0.204,151.011,4,1
1977,"Anger, Awaken",Metal Rouge,0.0746,0.14,1,-12.737,1,0.037,77.015,5,0
2842,Angie - Quit Livin on Dreams,J.B.O.,0.634,0.719,8,-6.254,0,0.317,106.089,4,0
320,Anglaise,Trio Mio,0.383,0.161,7,-10.227,1,0.391,92.98,4,0
1388,Angry All The Time,Tim McGraw,0.545,0.498,2,-7.286,1,0.363,127.604,4,1
4790,Animal Farm,The Hope Conspiracy,0.402,0.972,2,-5.244,1,0.387,76.42,4,0
2746,Animal I Have Become,Three Days Grace,0.553,0.853,8,-3.668,1,0.506,122.023,4,1
3133,Ann - Remastered,The Stooges,0.292,0.462,6,-7.545,0,0.068,99.715,4,0
5384,Anna-Molly,Incubus,0.451,0.973,8,-2.611,1,0.628,151.885,4,1
4217,Annihilation of the Wicked,Nile,0.207,0.837,9,-6.236,0,0.0887,110.844,4,0
4285,Anonymous,Bobby Valentino Featuring Timbaland,0.715,0.766,8,-3.373,1,0.597,124.991,4,1
5411,Another Day (revised),The Album Leaf,0.522,0.636,1,-9.972,1,0.0388,120.031,4,0
5636,Another Dumb Blonde,Hoku,0.688,0.94,1,-4.759,1,0.551,123.906,4,1
4397,Another Nine Minutes,Yankee Grey,0.671,0.715,7,-6.0,1,0.785,137.828,4,1
71,Another Postcard (Chimps),Barenaked Ladies,0.621,0.747,1,-6.552,0,0.726,172.31,4,1
5279,Another Story,Nicholas Hooper,0.176,0.0545,5,-24.908,1,0.0325,70.438,4,0
2888,Another Sunday Morning,Black Raven,0.539,0.971,0,-4.381,1,0.814,115.056,4,0
3839,Another Try,Josh Turner Featuring Trisha Yearwood,0.511,0.472,10,-8.119,1,0.261,123.247,4,1
4463,Another Way to Die,Jack White & Alicia Keys,0.42,0.766,4,-4.231,0,0.41,68.393,4,1
204,Anphisbena,Opera IX,0.075,0.858,9,-5.01,0,0.31,61.106,4,0
2810,Antarctica,The Dreadnoughts,0.245,0.984,7,-1.794,1,0.56,162.282,4,0
5238,Anthem,Emancipator,0.467,0.517,10,-9.914,1,0.314,170.032,4,0
3733,Anthems For A Seventeen Year-Old Girl,Broken Social Scene,0.466,0.446,4,-9.415,1,0.403,80.154,4,0
5338,Anti-Tank (Dead Armour),Bolt Thrower,0.444,0.871,6,-7.489,1,0.456,125.953,4,0
4063,Antman,The Red Chord,0.333,0.984,8,-4.317,1,0.191,115.464,3,0
3408,Any Means Necessary,Hammerfall,0.466,0.963,0,-3.759,0,0.355,109.994,4,0
5416,Anyone Else But You,Michael Cera & Ellen Page,0.365,0.503,7,-11.119,1,0.355,145.623,4,1
5726,Anything,JAY-Z,0.803,0.749,10,-5.953,1,0.901,81.503,4,1
4937,Anything,Jaheim Featuring Next,0.731,0.377,5,-7.907,1,0.452,105.743,4,1
2942,Anything But Mine,Kenny Chesney,0.501,0.496,4,-9.469,1,0.364,148.06,4,1
2292,Anything Goes,Randy Houser,0.477,0.638,0,-4.77,1,0.28,139.885,4,1
2128,Anything You Synthesize - Ambient,The American Dollar,0.496,0.0936,1,-22.248,0,0.0308,120.116,4,0
2657,Anything You Want,Spoon,0.715,0.608,4,-7.674,1,0.638,106.102,4,0
1982,Anyway,Martina McBride,0.527,0.503,5,-6.769,1,0.305,137.021,4,1
316,Apocalyptic Havoc,Goatwhore,0.212,0.979,10,-5.088,0,0.386,160.053,4,0
2348,Apocalyptic Prophecy,Genocide Commando,0.0709,0.98,4,-5.585,0,0.0241,179.871,4,0
5336,Apokathilosis,Suicidal Angels,0.367,0.943,1,-3.228,1,0.409,109.946,4,0
1838,Apologies Are For The Weak,Miss May I,0.521,0.989,8,-2.645,1,0.15,135.025,4,0
5606,Apologize,Timbaland Featuring OneRepublic,0.593,0.74,8,-6.12,1,0.502,118.008,4,1
3248,Apologize,Silverstein,0.478,0.72,1,-6.845,1,0.26,135.129,4,0
3713,Apparition,Rx Bandits,0.586,0.818,0,-6.207,0,0.736,137.771,4,0
1128,Apparition,Burning Inside,0.17,0.939,8,-5.42,1,0.394,89.548,4,0
19,Apply Some Pressure,Maximo Park,0.378,0.953,9,-3.632,1,0.512,167.808,4,0
1199,Apuesta por el rock 'n' roll - Live,Heroes Del Silencio,0.373,0.916,7,-6.456,1,0.476,172.036,4,0
1736,Aquarium,Casino Versus Japan,0.609,0.366,1,-14.752,1,0.49,75.008,3,0
779,Aquí,Allison,0.383,0.742,10,-5.589,1,0.283,180.142,4,0
4283,Arab Money,Busta Rhymes Featuring Ron Browz,0.735,0.75,7,-5.056,1,0.583,93.225,4,1
4245,Arcana,Edgard Varèse,0.212,0.35,11,-16.027,1,0.0395,73.96,4,0
43,Arctic,Valhall,0.277,0.836,2,-6.563,1,0.351,95.514,4,0
2343,Arctic Lover's Rock Pt. 1,Tim Hecker,0.218,0.38,10,-16.971,0,0.0386,80.686,4,0
3795,Are We Cuttin',Pastor Troy Featuring Ms. Jade,0.745,0.947,6,-5.113,0,0.679,121.037,5,1
115,Are You Gonna Be My Girl,Jet,0.613,0.953,2,-3.435,1,0.537,105.046,4,1
1689,Are You Happy Now?,Michelle Branch,0.484,0.827,8,-5.324,1,0.717,179.566,4,1
5074,Are You Really on Drugs?,The Clean,0.624,0.549,7,-8.506,1,0.432,122.218,4,0
4519,Area Codes,Ludacris Featuring Nate Dogg,0.86,0.687,9,-7.203,0,0.622,100.934,4,1
1924,Arguru - EDX's 5un5hine Remix,deadmau5,0.778,0.602,9,-8.135,1,0.664,127.998,4,0
1002,Arigatou,Ikimonogakari,0.527,0.744,0,-4.321,1,0.341,79.042,4,0
3562,Around The House,Tensnake,0.827,0.646,9,-6.498,1,0.613,127.978,4,0
2570,Around The World (La La La La La),ATC,0.665,0.958,9,-7.777,0,0.525,131.978,4,1
4031,Around The World (La La La La) - Mazell HandsUp Remix Edit,Kompulsor,0.618,0.987,2,-5.658,1,0.44,145.012,4,0
5350,Around The World (La La La La) - Ultra Flirt Hands Up Remix Edit,Kompulsor,0.633,0.949,9,-6.481,0,0.34,141.98,4,0
2173,Around the World (La La La La La) - Radio Version,A Touch Of Class,0.617,0.977,9,-7.028,0,0.679,131.965,4,0
2972,"Arpeggione Sonata in A Minor, D. 821: I. Allegro moderato",Franz Schubert,0.326,0.108,2,-21.001,0,0.19,111.383,4,0
2723,Arrival at Aslan's How - Score,Harry Gregson-Williams,0.149,0.151,6,-17.53,1,0.0311,90.979,3,0
2219,Arrival to Earth,Steve Jablonsky,0.103,0.384,0,-16.401,0,0.0747,79.262,4,0
2407,"Articulate Silences, Pt. 1",Stars Of The Lid,0.147,0.0865,2,-25.095,1,0.032,140.612,5,0
4736,Aruhi Arutoki Senshi No Kyuusoku,Kan Mikami,0.362,0.411,4,-17.398,0,0.482,82.766,3,0
72,As Good As I Once Was,Toby Keith,0.68,0.87,5,-4.461,1,0.646,119.075,4,1
4120,As If,Sara Evans,0.568,0.861,4,-4.948,1,0.532,118.933,4,1
2322,As Real as It Gets,Sworn Enemy,0.279,0.957,8,-4.724,1,0.538,157.124,4,0
4552,As Torches Rise [Bonus Track] - Live at Ruisrock 2008,Turisas,0.167,0.851,0,-8.717,0,0.189,85.088,4,0
2358,As We Lay,Kelly Price,0.577,0.349,8,-7.77,1,0.131,123.937,4,1
268,As Your Casket Closes,Ghoul,0.236,0.928,2,-9.128,1,0.539,160.776,4,0
3412,Ashes By Now,Lee Ann Womack,0.66,0.74,1,-7.175,1,0.502,107.999,4,1
4234,Asik Vaysel,Joe Satriani,0.318,0.951,9,-6.863,1,0.345,179.077,4,0
5499,Asleep,Cybele,0.261,0.475,4,-10.945,0,0.086,188.267,3,0
5168,Aspiration,After The Burial,0.325,0.958,6,-4.263,1,0.253,134.011,4,0
4561,Ass Like That,Eminem,0.646,0.796,2,-6.152,1,0.676,83.093,4,1
1008,Ass Up - Groove Coverage Remix Edit,Baracuda,0.694,0.653,11,-7.041,0,0.51,129.975,4,0
4805,Ass Up - Groove Coverage Remix Short,Baracuda,0.693,0.663,11,-7.046,0,0.496,129.979,4,0
4200,Ass Up - Ic3m4n Remix Short,Baracuda,0.568,0.999,2,-3.835,1,0.534,138.013,4,0
3154,Ass Up - Original Radio Edit,Baracuda,0.765,0.655,11,-7.83,0,0.458,130.022,4,0
4967,Assimilated Pollutants,Magrudergrind,0.23,0.969,2,-5.409,1,0.226,137.411,4,0
3231,Asteroid 4179 - Toutatis,Kaija Saariaho,0.165,0.0875,4,-28.608,0,0.0406,110.915,4,0
5370,Astonishing,Mindi Dickstein,0.345,0.325,1,-7.955,1,0.168,90.03,4,0
1572,At First Light,Bolt Thrower,0.18,0.979,4,-7.762,1,0.0658,163.013,4,0
2259,At Night,State Of Art,0.58,0.962,7,-3.478,0,0.929,142.214,4,0
1369,At The Behest Of Their Death,Bloodbath,0.522,0.963,11,-5.027,0,0.227,119.988,4,0
706,At The End Of The Day,Amon Tobin,0.465,0.78,8,-7.064,1,0.329,81.989,4,0
2645,At Your Funeral,Saves The Day,0.257,0.936,2,-6.131,1,0.376,197.929,4,0
390,Atravessar,Jazz Juice,0.719,0.85,3,-8.255,0,0.687,120.02,4,0
4013,Auld Lang Syne,Kenny G,0.16,0.296,0,-11.86,1,0.0388,62.33,4,1
876,Austin,Blake Shelton,0.605,0.609,7,-7.063,1,0.275,119.914,4,1
3287,Autobots,Steve Jablonsky,0.392,0.492,7,-14.757,0,0.175,80.016,3,0
3495,Autumn Reflection,Novembers Doom,0.49,0.635,8,-6.268,1,0.229,119.986,4,0
4762,Avalokiteshvara (Music for Harp) - 1964,Lou Harrison,0.358,0.101,5,-22.32,0,0.448,141.614,4,0
2745,Avantasia,Avantasia,0.483,0.936,11,-5.022,1,0.475,131.574,4,0
591,Avril 14th,Aphex Twin,0.558,0.0259,8,-30.016,1,0.37,157.811,4,0
3506,Awakening Of The World's Doom,Catacombs,0.259,0.808,2,-8.977,1,0.0866,97.115,4,0
2346,Away From Me,Puddle Of Mudd,0.388,0.943,8,-2.927,1,0.162,154.721,4,1
5165,Away From The Sun,3 Doors Down,0.532,0.686,0,-6.238,1,0.304,131.962,4,1
881,"Awful, Beautiful Life",Darryl Worley,0.627,0.777,2,-6.91,1,0.643,112.599,4,1
4249,Awnaw,Nappy Roots,0.721,0.678,7,-3.703,1,0.712,160.023,4,1
2136,Axel F,Crazy Frog,0.864,0.903,2,-3.258,1,0.741,138.043,4,1
2115,Ay Chico (Lengua Afuera),Pitbull,0.94,0.692,6,-5.48,0,0.875,117.987,4,1
5583,Ayo Technology,50 Cent Featuring Justin Timberlake & Timbaland,0.406,0.797,1,-4.933,1,0.378,93.511,5,1
2595,Azhagu Deiva - Raga: Kavadichinthu; Tala: Adi,Bombay Sisters,0.457,0.632,5,-12.698,0,0.688,144.598,4,0
4965,B R Right,Trina Featuring Ludacris,0.702,0.78,9,-5.379,1,0.375,135.991,4,1
1646,B-Boys Fly Girls - Radio Edit,Lichtenfels,0.589,0.972,5,-4.101,0,0.723,137.965,4,0
556,B.Y.O.B.,System Of A Down,0.556,0.981,1,-2.688,0,0.716,101.423,4,1
793,Baby,Ashanti,0.71,0.795,4,-3.005,0,0.852,94.997,4,1
2655,Baby Boy,Beyonce Featuring Sean Paul,0.655,0.488,1,-9.17,1,0.791,91.025,4,1
1834,Baby By Me,50 Cent Featuring Ne-Yo,0.619,0.827,0,-4.665,0,0.354,190.031,4,1
2250,Baby Don't Cry (Keep Ya Head Up II),2Pac + Outlawz,0.88,0.757,8,-3.825,1,0.863,94.009,4,1
3037,Baby Don't Go,Fabolous Featuring Jermaine Dupri,0.834,0.687,1,-6.473,1,0.491,99.752,4,1
3683,Baby Girl,Sugarland,0.447,0.739,1,-3.246,1,0.56,166.761,4,1
2581,Baby I Love U,Jennifer Lopez,0.832,0.688,2,-6.346,1,0.399,111.965,3,1
4268,Baby I'm Back,Baby Bash Featuring Akon,0.901,0.392,9,-4.414,0,0.761,100.014,4,1
103,Baby It's You,JoJo Featuring Bow Wow,0.858,0.607,1,-4.199,1,0.821,119.986,3,1
2599,Baby Mama,Fantasia,0.658,0.713,9,-6.83,1,0.447,81.98,4,1
113,Baby Please,Allison,0.628,0.541,1,-5.568,1,0.443,102.513,4,0
840,Baby U Are,Gerald Levert,0.657,0.537,6,-7.825,0,0.636,172.212,4,1
3698,Babylon,David Gray,0.737,0.543,8,-10.403,1,0.256,112.016,4,1
2735,Back At One,Brian McKnight,0.661,0.346,11,-9.115,1,0.256,129.752,4,1
1298,Back At One,Mark Wills,0.627,0.451,11,-9.462,1,0.291,129.872,4,1
5728,Back Here,BBMak,0.624,0.945,7,-3.109,1,0.914,104.77,4,1
1688,Back In Black,Joe Lynn Turner,0.454,0.894,11,-4.279,0,0.434,92.702,4,0
1453,Back Like That,Ghostface Killah Featuring Ne-Yo,0.718,0.663,8,-5.154,1,0.488,95.728,4,1
5644,Back That Thang Up,Juvenile Featuring Mannie Fresh & Lil' Wayne,0.718,0.708,7,-5.229,1,0.49,191.601,4,1
5297,Back Then,Mike Jones,0.776,0.736,9,-6.308,1,0.536,159.838,4,1
2883,Back When,Tim McGraw,0.604,0.759,7,-4.822,1,0.663,136.045,4,1
4787,Back When I Knew It All,Montgomery Gentry,0.616,0.817,2,-5.544,1,0.474,124.074,4,1
4324,Back a Yard - Edit,The In Crowd,0.844,0.597,1,-7.065,0,0.911,121.951,4,0
3821,Back in Your Head,Tegan and Sara,0.752,0.799,5,-7.455,1,0.817,141.447,4,0
1402,Back in the Day,The Clean,0.541,0.685,9,-8.633,1,0.583,141.382,4,0
972,Bad Attitude,Darkthrone,0.144,0.983,9,-1.258,1,0.577,188.972,4,0
1783,Bad Blood,Only Living Witness,0.357,0.782,7,-10.469,1,0.347,99.424,4,0
4697,Bad Boy For Life,"P. Diddy, Black Rob & Mark Curry",0.669,0.829,1,-3.801,1,0.61,118.934,4,1
2944,Bad Boy This Bad Boy That,Bad Boy's Da Band,0.854,0.705,1,-8.314,1,0.701,99.989,4,1
2927,Bad Boyz,Shyne Featuring Barrington Levy,0.788,0.594,6,-4.864,0,0.691,83.84,4,1
3755,Bad Day,Fuel,0.291,0.735,9,-4.767,1,0.19,175.978,4,1
5472,Bad Day,Daniel Powter,0.599,0.785,3,-4.013,1,0.52,140.046,4,1
601,Bad Girl,New York Dolls,0.351,0.928,4,-15.203,1,0.196,133.698,4,0
787,Bad Girlfriend,Theory Of A Deadman,0.504,0.957,0,-2.657,1,0.676,135.013,4,1
183,Bad Habits,Maxwell,0.661,0.67,11,-7.645,0,0.661,148.02,4,1
4423,Bad Romance,Lady Gaga,0.696,0.921,0,-3.755,1,0.714,119.001,4,1
4728,Bad Seeds,Tomorrows Bad Seeds,0.758,0.565,7,-7.74,1,0.446,164.029,4,0
2305,Badaboom,B2K Featuring Fabolous,0.812,0.626,4,-5.025,0,0.811,96.006,4,1
983,Badd,Ying Yang Twins Featuring Mike Jones & Mr. ColliPark,0.585,0.697,1,-6.126,0,0.402,133.177,5,1
4890,Badi Mushkil - Lajja / Soundtrack Version,Alka Yagnik,0.778,0.671,11,-8.92,0,0.411,169.868,4,0
2513,Bag Lady,Erykah Badu,0.724,0.416,5,-8.964,0,0.578,151.181,4,1
679,Balla Baby,Chingy,0.928,0.643,11,-5.48,0,0.895,93.006,4,1
1830,Ballin' Out Of Control,Jermaine Dupri Featuring Nate Dogg,0.907,0.66,9,-5.585,0,0.833,97.009,4,1
2175,Baltimore Gas & Electric Co.,Raymond Scott,0.524,0.462,10,-14.516,0,0.938,106.876,3,0
2626,Banana Boat (Day-O) - Live,Harry Belafonte,0.619,0.184,7,-12.425,0,0.393,108.733,4,0
571,Banana Boat (Day-O) - Remastered,Harry Belafonte,0.639,0.0996,0,-16.144,1,0.359,121.289,4,0
4540,"Bani Bani - From ""Main Prem Ki Diwani Hoon""",K. S. Chithra,0.739,0.575,5,-12.586,1,0.751,112.081,4,0
3417,"Bani Bani - From ""Main Prem Ki Diwani Hoon""",K. S. Chithra,0.739,0.575,5,-12.586,1,0.751,112.081,4,0
3000,Barefoot And Crazy,Jack Ingram,0.582,0.908,7,-5.641,1,0.577,116.986,4,1
687,Barlights,fun.,0.553,0.724,9,-5.531,1,0.508,133.978,4,0
336,Barrage of Noise,Hirax,0.371,0.738,6,-7.707,1,0.336,98.811,4,0
1285,Bartender,T-Pain Featuring Akon,0.675,0.394,8,-8.539,1,0.405,104.987,4,1
4059,Bartender Song,Rehab,0.667,0.673,4,-6.006,1,0.706,151.837,4,1
3294,Bassboxxx Clique,MOK,0.572,0.896,5,-4.027,0,0.417,133.258,4,0
2768,Bat Country,Avenged Sevenfold,0.541,0.968,0,-4.129,1,0.505,125.04,4,1
3171,Batman's A Deadman,International Superheroes Of Hardcore,0.415,0.923,0,-5.793,1,0.531,97.587,4,0
1234,Battle Metal,Turisas,0.218,0.881,7,-5.049,1,0.382,105.116,3,0
4740,Battlefield,Jordin Sparks,0.613,0.634,2,-3.472,1,0.37,144.953,4,1
1583,Be Calm,fun.,0.412,0.52,11,-6.508,1,0.314,129.838,4,0
2457,Be Cool - Radio Edit,Paffendorf,0.639,0.981,1,-7.371,1,0.403,140.979,4,0
3848,Be Good To Me,Ashley Tisdale,0.655,0.857,0,-4.148,1,0.719,97.994,4,1
437,Be Like That,3 Doors Down,0.484,0.671,7,-6.696,1,0.288,96.118,4,1
2300,Be My Escape,Relient K,0.554,0.864,9,-5.062,1,0.299,112.523,4,1
3143,Be OK,Ingrid Michaelson,0.821,0.773,4,-6.741,1,0.954,133.053,4,1
2144,Be On You,Flo Rida Featuring Ne-Yo,0.398,0.709,4,-4.602,0,0.714,78.089,1,1
943,Be With You,Enrique Iglesias,0.69,0.871,1,-5.484,0,0.561,121.984,4,1
5119,Be Without You,Mary J. Blige,0.724,0.705,2,-5.859,0,0.662,146.589,4,1
2844,Be Your Man,Nesian N.I.N.E.,0.789,0.495,11,-7.556,0,0.232,81.315,4,0
5743,Be Yourself,Audioslave,0.423,0.845,11,-3.509,0,0.317,116.602,4,1
4053,Beach House,The Cave Singers,0.623,0.483,6,-11.758,1,0.0432,134.91,4,0
3847,Beaches and Friends - Hey Champ Remix,French Horn Rebellion,0.661,0.772,3,-6.395,0,0.749,125.976,4,0
4403,Beasts of the Borderlands,Midnight Syndicate,0.468,0.412,5,-13.129,0,0.428,109.004,4,0
3810,Beat It,Fall Out Boy Featuring John Mayer,0.557,0.936,0,-3.694,1,0.841,149.954,4,1
3018,Beaten Metal,Antibalas,0.807,0.941,9,-7.675,0,0.464,108.099,4,0
1654,Beautiful,Snoop Dogg Featuring Pharrell & Uncle Charlie Wilson,0.904,0.693,11,-6.238,0,0.963,101.01,4,1
96,Beautiful,Christina Aguilera,0.457,0.573,5,-3.866,0,0.0992,76.193,4,1
5032,Beautiful,Eminem,0.727,0.696,5,-4.472,0,0.467,132.077,4,1
5141,Beautiful,Akon Featuring Colby O'Donis & Kardinal Offishall,0.743,0.948,0,-4.445,0,0.614,130.024,4,1
5178,Beautiful Day,U2,0.539,0.926,2,-6.495,1,0.454,136.279,4,1
2971,Beautiful Death,Wintersun,0.323,0.84,0,-7.319,0,0.0579,96.981,3,0
4673,Beautiful Girls,Sean Kingston,0.762,0.661,1,-6.075,0,0.769,130.009,4,1
272,Beautiful Goodbye,Jennifer Hanson,0.623,0.878,2,-3.662,1,0.608,113.225,4,1
2366,Beautiful Liar,Beyonce & Shakira,0.764,0.751,8,-3.74,1,0.418,91.977,4,1
1670,Beautiful Love,The Afters,0.449,0.816,8,-3.635,0,0.394,132.022,4,1
3779,Beautiful Mess,Diamond Rio,0.402,0.817,1,-3.756,1,0.376,177.342,4,1
3712,Beautiful Soul,Jesse McCartney,0.66,0.666,9,-4.342,1,0.933,89.975,4,1
1378,Because I Got High,Afroman,0.802,0.341,7,-8.56,1,0.849,166.01,4,1
916,Because Of You,Reba McEntire Duet With Kelly Clarkson,0.583,0.584,5,-5.362,0,0.136,140.039,4,1
473,Because Of You,Kelly Clarkson,0.583,0.584,5,-5.362,0,0.136,140.039,4,1
224,Because Of You,Ne-Yo,0.81,0.538,0,-5.784,0,0.828,109.97,4,1
2137,Because You Love Me,Jo Dee Messina,0.418,0.351,9,-9.407,1,0.139,145.379,4,1
553,Becoming the Bull,Atreyu,0.488,0.936,1,-3.431,1,0.398,95.009,4,0
34,Bed,J. Holiday,0.684,0.606,5,-7.268,0,0.723,127.901,4,1
3085,BedRock,Young Money Featuring Lloyd,0.733,0.664,8,-6.163,1,0.557,148.005,4,1
1643,Been There,Clint Black With Steve Wariner,0.637,0.867,2,-5.427,1,0.731,92.826,4,1
4394,Beep,Bobby V Featuring Yung Joc,0.696,0.573,0,-8.531,1,0.368,79.013,4,1
2469,Beep,The Pussycat Dolls Featuring will.i.am,0.935,0.745,7,-6.391,1,0.518,103.691,4,1
2260,Beer Beer Beer,Beatnik Turtle,0.478,0.829,2,-7.027,1,0.883,139.868,4,0
677,Beer For My Horses,Toby Keith Duet With Willie Nelson,0.717,0.85,10,-5.329,1,0.805,119.005,4,1
1690,Beer In Mexico,Kenny Chesney,0.58,0.906,2,-6.976,1,0.476,137.97,4,1
3121,Before He Cheats,Carrie Underwood,0.519,0.749,6,-3.318,0,0.29,147.905,4,1
1300,Before I Let Go - Edit/Remastered,Maze,0.776,0.556,6,-5.648,0,0.964,103.055,4,0
999,Beggin',Madcon,0.731,0.718,4,-7.51,0,0.428,129.053,4,1
4651,Behind Blue Eyes,Limp Bizkit,0.595,0.489,7,-6.66,1,0.0902,120.315,4,1
3108,Behind These Hazel Eyes,Kelly Clarkson,0.548,0.889,9,-4.682,1,0.425,90.048,4,1
2976,Behold,Joey Fehrenbach,0.585,0.401,8,-10.959,0,0.506,158.001,4,0
4786,Behold Judas,Hate Eternal,0.175,0.962,1,-7.018,0,0.0392,100.638,3,0
3920,Believe,Staind,0.537,0.736,10,-4.721,0,0.227,113.933,4,1
2602,Believe,Brooks & Dunn,0.583,0.394,9,-7.73,1,0.184,120.049,4,1
5184,Belly Dancer (Bananza),Akon,0.875,0.683,10,-5.88,0,0.685,104.848,4,1
4734,Beltenebros,Joey Fehrenbach,0.724,0.57,8,-10.184,0,0.135,92.032,4,0
781,Bemoaned Animosity,Final Breath,0.44,0.981,2,-1.354,1,0.328,117.688,4,0
954,Bendix 1: The Tomorrow People,Raymond Scott,0.579,0.391,6,-18.39,0,0.683,101.459,3,0
2240,Bent,matchbox twenty,0.518,0.83,6,-6.814,0,0.527,95.468,4,1
2429,Berceuse (Arr. For viola and piano),Frank Bridge,0.0882,0.00626,10,-35.154,1,0.123,83.771,3,0
4088,"Berlin, Without Return...",Voxtrot,0.668,0.531,1,-10.781,0,0.33,129.492,4,0
1332,Best Days Of Your Life,Kellie Pickler,0.649,0.862,9,-5.12,1,0.538,127.939,4,1
4946,Best Friend,50 Cent & Olivia,0.549,0.636,10,-3.923,0,0.661,182.363,4,1
824,Best I Ever Had,Gary Allan,0.273,0.59,6,-4.997,1,0.214,174.863,4,1
2646,Best I Ever Had,Drake,0.431,0.894,5,-2.673,0,0.604,162.193,4,1
1227,Best I Ever Had (Grey Sky Morning),Vertical Horizon,0.441,0.563,6,-7.274,1,0.209,85.711,4,1
5358,Best Of Both Worlds,Hannah Montana,0.676,0.861,1,-3.645,1,0.681,124.031,3,1
3141,Best Of Intentions,Travis Tritt,0.659,0.468,8,-7.439,1,0.37,99.066,4,1
5682,Best Of You,Foo Fighters,0.366,0.94,1,-5.119,0,0.369,130.198,4,1
3641,Bestial Invasion,Destruction,0.353,0.994,2,-2.8,1,0.549,178.078,4,0
4163,Betcha Can't Do It Like Me,D4L,0.901,0.359,10,-8.198,0,0.219,149.019,4,1
5155,Better As A Memory,Kenny Chesney,0.576,0.302,2,-11.845,1,0.145,70.932,4,1
1989,Better Be Women,Dwarves,0.538,0.933,9,-4.707,1,0.8,99.072,4,0
5819,Better In Time,Leona Lewis,0.584,0.7,6,-4.251,1,0.549,163.953,4,1
2229,Better Life,Keith Urban,0.618,0.832,2,-3.535,1,0.8,104.942,4,1
5851,Better Off Alone,Alice Deejay,0.666,0.854,8,-8.442,0,0.748,136.954,4,1
599,Better Than Me,Hinder,0.449,0.682,2,-5.295,0,0.254,139.924,4,1
1614,Between Me And You,Ja Rule Featuring Christina Milian,0.818,0.883,0,-4.547,1,0.405,93.67,4,1
4973,Between Us,Aswefall,0.64,0.321,7,-9.537,1,0.159,79.922,4,0
4980,Beverly Hills,Weezer,0.693,0.823,5,-3.761,1,0.741,87.904,4,1
4494,Beware Of The Boys (Mundian To Bach Ke),Panjabi MC Featuring Jay-Z,0.773,0.879,11,-4.996,1,0.943,98.04,4,1
1365,Bham Bham Bole,Hariharan,0.692,0.802,7,-9.897,1,0.755,120.955,4,0
5401,Bia' Bia',"Lil Jon & The East Side Boyz Featuring Ludacris, Too Short, Big Kap & Chyna Whyte",0.768,0.7,1,-8.021,1,0.659,79.996,3,1
1743,Biblical Violence,Hella,0.44,0.918,7,-5.384,1,0.325,88.464,4,0
2699,Bichu rap,Titi Robin,0.73,0.878,0,-8.373,1,0.531,112.93,4,0
